family_category	model_sha256	control_id	control_role	hard_negative	expected_outcome	control_family_category	source_accession	organism	taxonomic_domain	evidence_level	profile_seed_status	sequence_path	sequence_sha256	source_database	source_release	source_version	retrieval_date	source_url	doi	pmid	pmcid	literature_support_scope	architecture_rationale	notes
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|archaeal_patatin_like_pha_dep|KYH27761.1	cross_family_challenge	yes	must_fail_threshold	archaeal_patatin_like_pha_dep	KYH27761.1	Halalkalicoccus paucihalophilus	Archaea	E3	approved	01_reference_library/seeds/archaea/KYH27761.1.faa	e7970f00100dc0e1a059f524b7cb66c04d5b258c514671a460c33a5d5a5c0030	NCBI Protein	NCBI Protein accessed 2026-07-27	accession.version KYH27761.1	2026-07-27	https://www.ncbi.nlm.nih.gov/protein/KYH27761.1				NCBI Protein patatin-like phospholipase annotation with N-terminal GTSGG@48 motif; E3 architecture coverage only, not phenotype evidence	Current profile seed for distinct active family archaeal_patatin_like_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Architecture-coherent archaeal patatin coverage candidate; no direct experimental literature support.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|BBB62377.1	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	BBB62377.1	Undibacterium sp. KW1	Bacteria	E1		01_reference_library/seeds/bacteria/BBB62377.1.faa	b5d0bb92927447bbede6b531b38ff49e24a6b88248cab5a97c54f575ddc8700e	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BBB62377.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BBB62377.1	10.1371/journal.pone.0232698	32369496		recombinant extracellular PHBH-degrading enzyme with signal peptide and domain architecture; direct activity on PHBH powder and culture supernatant	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Cross-genus mcl extension
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|BBB68334.1	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	BBB68334.1	Undibacterium sp. YM2	Bacteria	E1		01_reference_library/seeds/bacteria/BBB68334.1.faa	c21e3dd07e39e863a9353f8879038f0552b8eea9b35922a1cf6cf243d56c4bab	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BBB68334.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BBB68334.1	10.1371/journal.pone.0232698	32369496		recombinant extracellular PHBH-degrading enzyme with signal peptide and domain architecture; direct activity on PHBH powder and culture supernatant	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Cross-genus mcl extension
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|CAQ46066.1	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	CAQ46066.1	Stenotrophomonas maltophilia K279a	Bacteria	E1		01_reference_library/seeds/bacteria/CAQ46066.1.faa	d901af2bf257106a07b449d99cd080ef9aaccb509aa383f405d1c777120d060e	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version CAQ46066.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/CAQ46066.1				recombinant mcl-PHA depolymerase activity assigned to smlt2590 in doctoral thesis work; direct PHO degradation activity	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Cross-genus mcl extension
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|Q51718	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	Q51718	Pseudomonas fluorescens GK13	Bacteria	E1		01_reference_library/seeds/bacteria/Q51718.faa	2c360814ce4a451df29f382322749377bdb247dd2235504bd9e4a0aa82a73a92	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-25	https://www.uniprot.org/uniprotkb/Q51718/entry	10.1128/AEM.00337-10	20400568		direct extracellular mcl-PHA depolymerase activity	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	PHA bridge row to retain boundary coverage beyond PHB-specific seeds
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|Q6UFW4	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	Q6UFW4	Aquipseudomonas alcaligenes	Bacteria	E1		01_reference_library/seeds/bacteria/Q6UFW4.faa	99c29b25e2dd915716bc64c52899eae906d9544ef9160787f2c4f99bbc2b20a9	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/Q6UFW4/entry	10.1128/AEM.00913-06	16232726		direct extracellular mcl-PHA depolymerase evidence	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent extracellular mcl-PHA accession from the LB19 lineage.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_mcl_pha_dep|Q84C08	cross_family_challenge	yes	must_fail_threshold	extracellular_mcl_pha_dep	Q84C08	Aquipseudomonas alcaligenes	Bacteria	E1		01_reference_library/seeds/bacteria/Q84C08.faa	d2344e4f96179cba03db9ed81f5e22300b4a336f93fbc7a2ad5816d800d0cadb	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/Q84C08/entry	10.1128/AEM.00913-06	16232726		direct extracellular mcl-PHA depolymerase evidence	Current profile seed for distinct active family extracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent extracellular mcl-PHA accession from the M4-7 lineage.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|A6EXA3	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	A6EXA3	Marinobacter algicola DG893	Bacteria	E1		01_reference_library/seeds/bacteria/A6EXA3.faa	545e24690f67a65227ba0cae30b9dc3c726c8accd0cdd3a9e48504a52b3c780a	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/A6EXA3/entry	10.1002/mbo3.1001	32087608		recombinant extracellular PHB depolymerase with plate-assay activity in the 2020 comparative panel	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Type I reinforcement with an explicit gammaproteobacterial representative.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|BAA32541.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	BAA32541.1	Stutzerimonas stutzeri	Bacteria	E1		01_reference_library/seeds/bacteria/BAA32541.1.faa	b3d7407c9b6d355167999df886e15f18691efb8aa6c53562c76db3de23cb907b	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BAA32541.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BAA32541.1	10.1128/AEM.65.1.189-197.1999	9872779		direct extracellular PHB depolymerase characterization with substrate-binding domain analysis	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Cross-genus type I extension
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|BAF35850.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	BAF35850.1	Priestia megaterium N-18-25-9	Bacteria	E1		01_reference_library/seeds/bacteria/BAF35850.1.faa	0b6be1046de41e319520749d8b217b9e6e6cfce43bdb46eca7af182545a95f76	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BAF35850.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BAF35850.1	10.1111/j.1574-6968.2006.00448.x	17064368		direct biochemical extracellular PHB depolymerase evidence	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent type I extracellular scl-PHA accession from Priestia megaterium N-18-25-9.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|O82950	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	O82950	Stutzerimonas stutzeri	Bacteria	E1		01_reference_library/seeds/bacteria/O82950.faa	549e0f5bc37c14c57ca1140ff893986741d8bf8e049dc0f94c248874f2e3134f	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/O82950/entry	10.1128/AEM.65.1.189-197.1999	9872779		direct extracellular PHB depolymerase characterization with substrate-binding domain analysis	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Strain-level type I reinforcement with substrate-binding-domain support.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|P12625	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	P12625	Ralstonia pickettii	Bacteria	E2		01_reference_library/seeds/bacteria/P12625.faa	455fe6dbd428596b300d94c96138390610dddb81dcce65e0b4a2fa632c5c1fa3	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-25	https://www.uniprot.org/uniprotkb/P12625/entry	10.1128/jb.171.1.184-189.1989;10.1073/pnas.89.19.8990	2644188;1409594		functional literature-backed sequence with UniProt reviewed status	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	High-confidence bacterial seed with limitations recorded
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_I|ZP_01169502.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_I	ZP_01169502.1	Bacillus sp. NRRL B-14911	Bacteria	E1		01_reference_library/seeds/bacteria/ZP_01169502.1.faa	5b7c4ddfb4d9703628b7e5a0a3b63d0c7321acd83a0e17365415f16d39b4fb30	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version ZP_01169502.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/ZP_01169502.1	10.1128/AEM.06069-11	21948827		direct biochemical extracellular PHB depolymerase evidence	Current profile seed for distinct active family extracellular_scl_pha_dep_type_I; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent type I extracellular scl-PHA accession from Bacillus sp. NRRL B-14911.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_II|AAB40611.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_II	AAB40611.1	Alcaligenes faecalis AE122	Bacteria	E1		01_reference_library/seeds/bacteria/AAB40611.1.faa	7ebb812cfc9e3224453eb1edc6795aec758e213548a26f03aa1c8820ccdefafb	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version AAB40611.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/AAB40611.1	10.1016/S0167-4781(97)00011-0	9177489		direct biochemical extracellular PHB depolymerase evidence	Current profile seed for distinct active family extracellular_scl_pha_dep_type_II; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent type II extracellular scl-PHA accession from Alcaligenes faecalis AE122.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_II|BAA35137.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_II	BAA35137.1	Acidovorax sp. TP4	Bacteria	E1		01_reference_library/seeds/bacteria/BAA35137.1.faa	52319625f86c224400c8844259ddf85276af139bec8d72a6b91a02635d89a583	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BAA35137.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BAA35137.1	10.1023/A:1021885901119			direct extracellular PHB depolymerase purification and gene characterization	Current profile seed for distinct active family extracellular_scl_pha_dep_type_II; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Cross-genus type II extension
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_II|BAA92354.1	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_II	BAA92354.1	Caldimonas manganoxidans	Bacteria	E1		01_reference_library/seeds/bacteria/BAA92354.1.faa	61d79f4695e4dce48200adf01f84aafbc13cb4a8074af57f77d8c0b43ed9ac75	NCBI Protein	NCBI Protein accessed 2026-07-26	accession.version BAA92354.1	2026-07-26	https://www.ncbi.nlm.nih.gov/protein/BAA92354.1	10.1016/S0922-338X(98)80080-9			direct biochemical extracellular PHB depolymerase evidence	Current profile seed for distinct active family extracellular_scl_pha_dep_type_II; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Thermophilic type II extracellular scl-PHA accession from the Leptothrix sp. HS / Caldimonas manganoxidans lineage.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_II|O05527	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_II	O05527	Delftia acidovorans	Bacteria	E1		01_reference_library/seeds/bacteria/O05527.faa	6fda0e8c63c6173c7259587de2dae368fcbec588524ae228d58d3e9d1b92bb1e	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-25	https://www.uniprot.org/uniprotkb/O05527/entry	10.1128/aem.63.12.4844-4852.1997	9406404		direct biochemical activity on PHB film and secreted localization	Current profile seed for distinct active family extracellular_scl_pha_dep_type_II; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Primary high-confidence bacterial extracellular seed
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|extracellular_scl_pha_dep_type_II|Q5YEW3	cross_family_challenge	yes	must_fail_threshold	extracellular_scl_pha_dep_type_II	Q5YEW3	Schlegelella sp. KB1a	Bacteria	E1		01_reference_library/seeds/bacteria/Q5YEW3.faa	93b085824802ab318bc74ef8925f59b3fdaad7a32ba22c9f19ea46b1b557b9d1	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/Q5YEW3/entry	10.1007/s00203-004-0684-2	15340791		direct thermotolerant PHB depolymerase characterization with signal peptide and type 2 domain architecture support	Current profile seed for distinct active family extracellular_scl_pha_dep_type_II; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Type II reinforcement with signal peptide and domain-architecture support.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|intracellular_mcl_pha_dep|B7UCC9	cross_family_challenge	yes	must_fail_threshold	intracellular_mcl_pha_dep	B7UCC9	Pseudomonas fluorescens	Bacteria	E2	approved	01_reference_library/seeds/bacteria/B7UCC9.faa	dc5d90f43832ef1e035ea848423601a96b3e4fd64cbd73ecc0f4a07ce6b30d09	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/B7UCC9/entry	10.1016/j.biortech.2010.01.082	20153638		phaZ-disrupted mcl-PHA production study with UniProt/EMBL sequence; strong current-family HMM match; no direct purified intracellular depolymerase assay recorded for this row	Current profile seed for distinct active family intracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Adds Pseudomonas fluorescens/BM07 lineage support to reduce KT244x over-representation in the intracellular mcl-PHA model.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|intracellular_mcl_pha_dep|Q5Y152	cross_family_challenge	yes	must_fail_threshold	intracellular_mcl_pha_dep	Q5Y152	Pseudomonas putida KT2442	Bacteria	E1	approved	01_reference_library/seeds/bacteria/Q5Y152.faa	a51bdcfbb87cda98645cae25c9878a7636331de2d06e2de75279eb3731543ad9	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-25	https://www.uniprot.org/uniprotkb/Q5Y152/entry	10.1074/jbc.M608119200	17170116		direct biochemical evidence for intracellular mcl-PHA depolymerase	Current profile seed for distinct active family intracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	PHA bridge row to preserve DED mcl family coverage without diluting PHB core
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|intracellular_mcl_pha_dep|Q88D24	cross_family_challenge	yes	must_fail_threshold	intracellular_mcl_pha_dep	Q88D24	Pseudomonas putida KT2440	Bacteria	E1	approved	01_reference_library/seeds/bacteria/Q88D24.faa	fc6d20b30eec295860ed2238d425960d718024e686d0b71a931672f1742490c7	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/Q88D24/entry	10.1007/s00253-025-13605-z	41055782		direct intracellular mcl-PHA mobilization enzyme with biochemical support	Current profile seed for distinct active family intracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	New intracellular mcl-PHA accession from the KT2440 lineage; complements the existing KT2442 seed.
intracellular_phaZ_no_lipase_box	9cb33d27edce3af5266d3d80d9a7b6965eeef20deb9f5028c1e427ae5d033457	intracellular_phaZ_no_lipase_box|cross_family_challenge|intracellular_mcl_pha_dep|Q9R9W3	cross_family_challenge	yes	must_fail_threshold	intracellular_mcl_pha_dep	Q9R9W3	Pseudomonas putida	Bacteria	E2	approved	01_reference_library/seeds/bacteria/Q9R9W3.faa	3ac6941a9f63ea9360c5b296cb441c6f34df37078d767a6133f9f55ff272f7db	UniProtKB	UniProtKB 2026_02	sequence version 1	2026-07-26	https://www.uniprot.org/uniprotkb/Q9R9W3/entry	10.1186/1471-2180-10-254	20937103		functional intracellular mcl-PHA evidence from knockout and biochemical work	Current profile seed for distinct active family intracellular_mcl_pha_dep; used to test cross-family HMM separation, not as a phenotype-negative assertion.	Independent intracellular mcl-PHA accession from strain U; kept as a secondary supporting branch.
